mae,yerr
3.524891722203648,0.5061009682027977
3.282354126065677,0.2944138353480173
3.0899191330195372,0.34620952027108026
2.9846171363890375,0.4624170102611719
2.8227361924717664,0.42145944850041733
2.5297023718568994,0.3268259389007171
2.602536341416495,0.42761274236819136
2.4105364220738457,0.2028021462543204
2.260240813186228,0.22849599362241385
2.2526623521695344,0.20308554830704487
2.0398928040132533,0.1713382933429425
1.9893902849348861,0.2006177676072987
1.805654901461311,0.1624011126537793
1.7633892293184357,0.14392878215811067
1.6085892484472368,0.11658486564439471
1.5851023203000314,0.15313894199624467
1.4634401493414653,0.15145640370688776
1.4258233009755192,0.1245563614055165
1.3763677502468925,0.09986291273783433
1.415514469675155,0.13726837570046654
1.3557071111369412,0.09738030591226314
1.3114993257093572,0.13441555553102044
1.2321107971950533,0.2330720543581734
1.1267032666634589,0.18369258197512886
1.02972541938681,0.2385739691185032
0.9087505581485331,0.1770477536217009
0.7972912032778371,0.24816737483090265
0.5308934955555087,0.41490529040700425
